-2.000000 -2.000000 0.000000
-1.968750 -2.000000 -0.124023
-1.937500 -2.000000 -0.246094
-1.906250 -2.000000 -0.366211
-1.875000 -2.000000 -0.484375
-1.843750 -2.000000 -0.600586
-1.812500 -2.000000 -0.714844
-1.781250 -2.000000 -0.827148
-1.750000 -2.000000 -0.937500
-1.718750 -2.000000 -1.045898
-1.687500 -2.000000 -1.152344
-1.656250 -2.000000 -1.256836
-1.625000 -2.000000 -1.359375
-1.593750 -2.000000 -1.459961
-1.562500 -2.000000 -1.558594
-1.531250 -2.000000 -1.655273
-1.500000 -2.000000 -1.750000
-1.468750 -2.000000 -1.842773
-1.437500 -2.000000 -1.933594
-1.406250 -2.000000 -2.022461
-1.375000 -2.000000 -2.109375
-1.343750 -2.000000 -2.194336
-1.312500 -2.000000 -2.277344
-1.281250 -2.000000 -2.358398
-1.250000 -2.000000 -2.437500
-1.218750 -2.000000 -2.514648
-1.187500 -2.000000 -2.589844
-1.156250 -2.000000 -2.663086
-1.125000 -2.000000 -2.734375
-1.093750 -2.000000 -2.803711
-1.062500 -2.000000 -2.871094
-1.031250 -2.000000 -2.936523
-1.000000 -2.000000 -3.000000
-0.968750 -2.000000 -3.061523
-0.937500 -2.000000 -3.121094
-0.906250 -2.000000 -3.178711
-0.875000 -2.000000 -3.234375
-0.843750 -2.000000 -3.288086
-0.812500 -2.000000 -3.339844
-0.781250 -2.000000 -3.389648
-0.750000 -2.000000 -3.437500
-0.718750 -2.000000 -3.483398
-0.687500 -2.000000 -3.527344
-0.656250 -2.000000 -3.569336
-0.625000 -2.000000 -3.609375
-0.593750 -2.000000 -3.647461
-0.562500 -2.000000 -3.683594
-0.531250 -2.000000 -3.717773
-0.500000 -2.000000 -3.750000
-0.468750 -2.000000 -3.780273
-0.437500 -2.000000 -3.808594
-0.406250 -2.000000 -3.834961
-0.375000 -2.000000 -3.859375
-0.343750 -2.000000 -3.881836
-0.312500 -2.000000 -3.902344
-0.281250 -2.000000 -3.920898
-0.250000 -2.000000 -3.937500
-0.218750 -2.000000 -3.952148
-0.187500 -2.000000 -3.964844
-0.156250 -2.000000 -3.975586
-0.125000 -2.000000 -3.984375
-0.093750 -2.000000 -3.991211
-0.062500 -2.000000 -3.996094
-0.031250 -2.000000 -3.999023
0.000000 -2.000000 -4.000000
0.031250 -2.000000 -3.999023
0.062500 -2.000000 -3.996094
0.093750 -2.000000 -3.991211
0.125000 -2.000000 -3.984375
0.156250 -2.000000 -3.975586
0.187500 -2.000000 -3.964844
0.218750 -2.000000 -3.952148
0.250000 -2.000000 -3.937500
0.281250 -2.000000 -3.920898
0.312500 -2.000000 -3.902344
